,Provincia,Partido,Localidad,ADSL,Cablemódem,Dial Up,Fibra óptica,4G,3G,Telefonía Fija,Wireless,Satelital
1161,JUJUY,Santa Catalina,Ciénega,NO,NO,NO,SI,NO,NO,NO,NO,NO
1162,JUJUY,Santa Catalina,Cieneguillas,NO,NO,NO,SI,NO,NO,NO,NO,NO
1163,JUJUY,Santa Catalina,Cusi Cusi,NO,NO,NO,SI,NO,NO,SI,NO,NO
1164,JUJUY,Santa Catalina,El Angosto,NO,NO,NO,NO,NO,NO,NO,NO,NO
1165,JUJUY,Santa Catalina,La Ciénega,NO,NO,NO,NO,NO,NO,SI,NO,NO
1166,JUJUY,Santa Catalina,Misarrumi,NO,NO,NO,NO,NO,NO,SI,NO,SI
1167,JUJUY,Santa Catalina,Oratorio,NO,NO,NO,SI,NO,NO,SI,NO,NO
1168,JUJUY,Santa Catalina,Paicone,NO,NO,NO,SI,NO,NO,NO,NO,NO
1169,JUJUY,Santa Catalina,San Juan de Oros,NO,NO,NO,NO,NO,NO,NO,NO,NO
1170,JUJUY,Santa Catalina,Santa Catalina,NO,NO,NO,SI,NO,NO,NO,NO,SI
1171,JUJUY,Santa Catalina,Yoscaba,NO,NO,NO,NO,NO,NO,NO,NO,NO
1172,JUJUY,Susques,Catua,NO,NO,NO,SI,NO,NO,SI,NO,NO
1173,JUJUY,Susques,Coranzuli,NO,NO,NO,SI,NO,NO,SI,NO,NO
1174,JUJUY,Susques,El Toro,NO,NO,NO,SI,NO,NO,NO,NO,SI
1175,JUJUY,Susques,Huáncar,NO,NO,NO,SI,NO,NO,SI,NO,NO
1176,JUJUY,Susques,Jama,NO,NO,NO,SI,NO,NO,NO,NO,NO
1177,JUJUY,Susques,Mina Providencia,NO,NO,NO,SI,NO,NO,NO,NO,NO
1178,JUJUY,Susques,Olacapato,NO,NO,NO,SI,NO,NO,NO,SI,NO
1179,JUJUY,Susques,Olaroz Chico,NO,NO,NO,SI,NO,NO,SI,SI,SI
1180,JUJUY,Susques,Pastos Chicos,NO,NO,NO,SI,NO,NO,SI,NO,NO
1181,MISIONES,Iguazú,Villa Cooperativa,NO,NO,NO,NO,NO,NO,NO,NO,NO
1182,MISIONES,Iguazú,Wanda,SI,NO,NO,SI,SI,SI,SI,NO,SI
1183,MISIONES,Leandro N. Alem,Almafuerte,NO,NO,NO,NO,SI,NO,NO,SI,NO
1184,MISIONES,Leandro N. Alem,Arroyo del Medio,NO,NO,NO,NO,SI,NO,NO,SI,NO
1185,MISIONES,Leandro N. Alem,Caá - Yarí,NO,NO,NO,NO,NO,NO,NO,SI,NO
1186,MISIONES,Leandro N. Alem,Cerro Azul,NO,SI,NO,SI,SI,NO,SI,SI,SI
1187,MISIONES,Leandro N. Alem,Dos Arroyos,NO,NO,NO,SI,SI,NO,SI,NO,NO
1188,MISIONES,Leandro N. Alem,Gobernador López,NO,NO,NO,NO,SI,NO,SI,NO,NO
1189,MISIONES,Leandro N. Alem,Leandro N. Alem,SI,SI,NO,SI,SI,SI,SI,NO,NO
1190,MISIONES,Leandro N. Alem,Olegario V. Andrade,NO,NO,NO,NO,NO,NO,NO,SI,NO
1191,MISIONES,Leandro N. Alem,Villa Libertad (Municipio Caá Yarí),NO,NO,NO,NO,NO,NO,NO,NO,NO
1192,MISIONES,Leandro N. Alem,Villa Libertad (Municipio Leandro N. Alem),NO,SI,NO,NO,NO,NO,NO,NO,NO
1193,MISIONES,Libertador Grl. San Martín,Capioví,SI,SI,NO,NO,SI,SI,SI,SI,SI
1194,MISIONES,Libertador Grl. San Martín,Capioviciño,NO,NO,NO,NO,NO,NO,NO,NO,NO
1195,MISIONES,Libertador Grl. San Martín,El Alcázar,NO,NO,NO,NO,SI,SI,SI,NO,SI
1196,MISIONES,Libertador Grl. San Martín,Garuhapé,SI,SI,NO,NO,SI,SI,SI,SI,SI
1197,MISIONES,Libertador Grl. San Martín,Puerto Rico,SI,SI,NO,NO,SI,SI,SI,SI,NO
1198,MISIONES,Libertador Grl. San Martín,Ruiz de Montoya,SI,SI,NO,NO,SI,NO,SI,SI,SI
1199,MISIONES,Libertador Grl. San Martín,San Alberto,NO,NO,NO,NO,NO,NO,NO,NO,NO
1200,MISIONES,Libertador Grl. San Martín,San Gotardo,NO,NO,NO,NO,SI,NO,NO,NO,NO
1201,MISIONES,Libertador Grl. San Martín,San Miguel,SI,NO,NO,NO,SI,NO,NO,NO,NO
1202,MISIONES,Libertador Grl. San Martín,Villa Akerman,NO,NO,NO,NO,NO,NO,NO,NO,NO
1203,MISIONES,Libertador Grl. San Martín,Villa Urrutia,NO,NO,NO,NO,NO,NO,NO,NO,NO
1204,MISIONES,Montecarlo,Bario Ita,NO,NO,NO,NO,NO,NO,NO,NO,NO
1205,MISIONES,Montecarlo,Barrio Cuatro Bocas,NO,NO,NO,NO,NO,NO,NO,NO,NO
1206,MISIONES,Montecarlo,Barrio Guatambu,NO,NO,NO,NO,NO,NO,NO,NO,NO
1207,MISIONES,Montecarlo,Caraguatay,NO,NO,NO,NO,SI,SI,SI,NO,NO
1208,MISIONES,Montecarlo,Laharrague,NO,NO,NO,NO,NO,NO,NO,NO,NO
1209,MISIONES,Montecarlo,Montecarlo,SI,SI,NO,SI,SI,SI,SI,NO,NO
1210,MISIONES,Montecarlo,Piray Kilómetro 18,NO,NO,NO,NO,SI,NO,NO,NO,NO
1211,MISIONES,Montecarlo,Puerto Piray,SI,NO,NO,NO,SI,SI,SI,NO,SI
1212,MISIONES,Montecarlo,Taruma,NO,NO,NO,NO,NO,NO,NO,NO,SI
1213,MISIONES,Montecarlo,Villa Parodi,NO,NO,NO,NO,NO,NO,NO,NO,NO
1214,MISIONES,Oberá,Alberdi,NO,NO,NO,SI,SI,SI,SI,SI,NO
1215,MISIONES,Oberá,Barrio Escuela 461,NO,NO,NO,NO,NO,NO,NO,NO,NO
1216,MISIONES,Eldorado,Valle Hermoso,NO,NO,NO,NO,NO,NO,NO,NO,NO
1217,MISIONES,Eldorado,Villa Roulet,NO,NO,NO,NO,NO,NO,NO,NO,NO
1218,MISIONES,General Manuel Belgrano,Almirante Brown,NO,NO,NO,NO,SI,NO,NO,NO,NO
1219,MISIONES,General Manuel Belgrano,Bernardo de Irigoyen,NO,NO,NO,SI,SI,NO,SI,NO,NO
1220,MISIONES,General Manuel Belgrano,Caburei,NO,NO,NO,NO,NO,NO,NO,NO,NO
1221,MISIONES,General Manuel Belgrano,Dos Hermanas,NO,NO,NO,NO,SI,NO,NO,NO,NO
1222,MISIONES,General Manuel Belgrano,Integración,NO,NO,NO,NO,NO,NO,SI,NO,NO
1223,MISIONES,General Manuel Belgrano,Piñalito Norte,NO,NO,NO,NO,SI,NO,NO,NO,NO
1224,MISIONES,General Manuel Belgrano,Puerto Andresito,NO,NO,NO,NO,NO,NO,NO,NO,NO
1225,MISIONES,General Manuel Belgrano,Puerto Deseado,NO,NO,NO,NO,NO,NO,NO,NO,NO
1226,MISIONES,General Manuel Belgrano,San Antonio,NO,NO,NO,NO,SI,SI,SI,NO,NO
1227,MISIONES,Guaraní,El Soberbio,NO,NO,NO,NO,SI,NO,SI,SI,SI
1228,MISIONES,Guaraní,Fracrán,NO,NO,NO,NO,SI,SI,NO,SI,NO
1229,MISIONES,Guaraní,San Vicente,NO,NO,NO,SI,SI,SI,SI,SI,NO
1230,MISIONES,Iguazú,Esperanza,SI,SI,NO,SI,SI,SI,SI,SI,NO
1231,MISIONES,Iguazú,Libertad,SI,NO,NO,NO,SI,SI,SI,NO,NO
1232,MISIONES,Iguazú,Puerto Iguazú,SI,SI,NO,SI,SI,SI,SI,NO,SI
1233,CORDOBA,Capital,Córdoba,SI,SI,SI,SI,SI,SI,SI,SI,SI
1234,CORDOBA,Capital,Jardín Arenales,NO,NO,NO,NO,SI,SI,NO,NO,NO
1235,CORDOBA,Capital,La Floresta,NO,NO,NO,NO,SI,SI,NO,NO,NO
1236,CORDOBA,Colón,1 De Agosto,NO,NO,NO,NO,SI,SI,NO,NO,NO
1237,CORDOBA,Colón,Agua de Oro,SI,NO,NO,SI,SI,SI,NO,SI,NO
1238,CORDOBA,Colón,Almirante Brown,NO,NO,NO,NO,NO,NO,NO,NO,NO
1239,CORDOBA,Colón,Ascochinga,SI,NO,NO,SI,SI,SI,SI,NO,NO
1240,CORDOBA,Colón,Barrio Nuevo Río Ceballos,NO,NO,NO,NO,NO,NO,NO,NO,NO
1241,CORDOBA,Colón,Canteras El Sauce,NO,NO,NO,NO,NO,NO,NO,NO,NO
1242,CORDOBA,Colón,Casa Bamba,NO,NO,NO,NO,NO,SI,NO,NO,NO
1243,CORDOBA,Colón,Ciudad De Los Niños,NO,NO,NO,NO,NO,NO,NO,NO,NO
1244,CORDOBA,Colón,Colonia Caroya,SI,SI,NO,SI,SI,SI,SI,SI,NO
1245,BUENOS AIRES,La Matanza,Rafael Castillo,SI,SI,SI,SI,SI,SI,SI,SI,NO
1246,BUENOS AIRES,La Matanza,Ramos Mejía,SI,SI,SI,SI,SI,SI,SI,SI,SI
1247,BUENOS AIRES,La Matanza,San Justo,SI,SI,SI,SI,SI,SI,SI,SI,SI
1248,BUENOS AIRES,La Matanza,Tapiales,SI,SI,SI,SI,SI,SI,SI,SI,SI
1249,BUENOS AIRES,La Matanza,Villa Eduardo Madero,SI,SI,SI,SI,SI,SI,SI,SI,NO
1250,CATAMARCA,Santa María,Yapes,NO,NO,NO,NO,NO,NO,NO,NO,NO
1251,CATAMARCA,Santa Rosa,Alijilán,NO,NO,NO,NO,SI,NO,SI,NO,SI
1252,CATAMARCA,Santa Rosa,Bañado de Ovanta,NO,NO,NO,NO,SI,NO,SI,NO,SI
1253,CATAMARCA,Santa Rosa,Las Cañas,NO,NO,NO,NO,NO,NO,NO,NO,NO
1254,CATAMARCA,Santa Rosa,Lavalle,NO,NO,NO,NO,NO,NO,NO,NO,SI
1255,CATAMARCA,Santa Rosa,Los Altos,NO,NO,NO,NO,SI,SI,SI,SI,SI
1256,CATAMARCA,Santa Rosa,Manantiales,NO,NO,NO,NO,NO,NO,NO,NO,NO
1257,CATAMARCA,Santa Rosa,San Pedro,NO,NO,NO,NO,SI,NO,NO,NO,NO
1258,CATAMARCA,Tinogasta,Anillaco,NO,NO,NO,NO,NO,NO,NO,NO,NO
1259,CATAMARCA,Tinogasta,Antinaco,NO,NO,NO,NO,NO,NO,NO,NO,NO
1260,CATAMARCA,Tinogasta,Banda de Lucero,NO,NO,NO,NO,NO,NO,NO,NO,NO
1261,CATAMARCA,Tinogasta,Cerro Negro,NO,NO,NO,NO,NO,NO,NO,NO,NO
1262,CATAMARCA,Tinogasta,Copacabana,NO,NO,NO,NO,SI,NO,NO,NO,NO
1263,CATAMARCA,Tinogasta,Cordobita,NO,NO,NO,NO,NO,NO,NO,NO,NO
1264,CATAMARCA,Tinogasta,Costa de Reyes,NO,NO,NO,NO,NO,NO,NO,NO,NO
1265,CATAMARCA,Tinogasta,El Pueblito,NO,NO,NO,NO,NO,NO,SI,NO,NO
1266,CATAMARCA,Tinogasta,El Puesto,NO,NO,NO,NO,NO,NO,NO,NO,NO
1267,CATAMARCA,Tinogasta,El Salado,NO,NO,NO,NO,NO,NO,NO,NO,NO
1268,CATAMARCA,Tinogasta,Fiambalá,NO,NO,NO,SI,SI,SI,SI,SI,SI
1269,CATAMARCA,Tinogasta,La Puntilla,NO,NO,NO,NO,NO,NO,NO,NO,NO
1270,CATAMARCA,Tinogasta,La Ramadita,NO,NO,NO,NO,NO,NO,NO,NO,NO
1271,CATAMARCA,Tinogasta,Los Balverdis,NO,NO,NO,NO,NO,NO,NO,NO,NO
1272,CATAMARCA,Tinogasta,Medanitos,NO,NO,NO,NO,SI,NO,NO,NO,NO
1273,CATAMARCA,Tinogasta,Palo Blanco,NO,NO,NO,NO,NO,NO,SI,NO,NO
1274,CATAMARCA,Tinogasta,Pampa Blanca,NO,NO,NO,NO,NO,NO,NO,NO,NO
1275,CATAMARCA,Tinogasta,Punta del Agua,NO,NO,NO,NO,NO,NO,NO,NO,NO
1276,CATAMARCA,Tinogasta,Saujil,NO,NO,NO,NO,NO,NO,NO,NO,NO
1277,BUENOS AIRES,Berazategui,Guillermo E. Hudson,SI,SI,SI,SI,SI,SI,SI,NO,NO
1278,BUENOS AIRES,Berazategui,Juan María Gutierrez,SI,SI,SI,SI,SI,SI,SI,SI,NO
1279,BUENOS AIRES,Berazategui,Pereyra,SI,SI,SI,SI,SI,NO,SI,NO,NO
1280,BUENOS AIRES,Berazategui,Plátanos,NO,SI,NO,SI,SI,SI,SI,NO,NO
1281,BUENOS AIRES,Berazategui,Ranelagh,SI,SI,SI,SI,SI,SI,SI,NO,SI
1282,BUENOS AIRES,Berazategui,Villa España,SI,SI,NO,SI,SI,SI,SI,NO,NO
1283,BUENOS AIRES,Berisso,Barrio Banco Provincia,NO,NO,NO,NO,SI,NO,NO,NO,NO
1284,BUENOS AIRES,Berisso,Barrio El Carmen (Este),NO,NO,NO,SI,SI,SI,NO,SI,NO
1285,BUENOS AIRES,Berisso,Barrio Universitario,NO,NO,NO,NO,SI,SI,NO,NO,NO
1286,BUENOS AIRES,Bragado,Asamblea,NO,NO,NO,NO,NO,NO,NO,NO,NO
1287,CATAMARCA,Tinogasta,Tatón,NO,NO,NO,NO,SI,NO,SI,NO,NO
1288,BUENOS AIRES,La Matanza,Ciudad Evita,SI,SI,SI,SI,SI,SI,SI,SI,NO
1289,BUENOS AIRES,La Matanza,Gonzalez Catán,SI,SI,SI,SI,SI,SI,SI,SI,SI
1290,BUENOS AIRES,La Matanza,Gregorio De Laferrere,SI,SI,SI,SI,SI,SI,SI,SI,NO
1291,BUENOS AIRES,La Matanza,Isidro Casanova,SI,SI,SI,SI,SI,SI,SI,SI,NO
1292,BUENOS AIRES,La Matanza,La Tablada,SI,SI,SI,SI,SI,SI,SI,SI,NO
1293,BUENOS AIRES,La Matanza,Lomas Del Mirador,SI,SI,SI,SI,SI,SI,SI,SI,NO
1294,BUENOS AIRES,Saladillo,Alvarez de Toledo,NO,NO,NO,SI,NO,SI,SI,NO,NO
1295,BUENOS AIRES,Saladillo,Blaquier,NO,NO,NO,NO,NO,NO,NO,NO,NO
1296,BUENOS AIRES,Saladillo,Cazón,NO,NO,NO,SI,NO,NO,SI,NO,NO
1297,BUENOS AIRES,Saladillo,Del Carril,NO,NO,NO,NO,SI,NO,SI,SI,NO
1298,BUENOS AIRES,Saladillo,Polvaredas,NO,NO,NO,NO,NO,NO,NO,NO,NO
1299,BUENOS AIRES,Saladillo,Saladillo,SI,SI,NO,SI,SI,SI,SI,SI,NO
1300,BUENOS AIRES,Salliqueló,Quenumá,NO,NO,NO,NO,NO,NO,NO,NO,NO
1301,BUENOS AIRES,Salliqueló,Salliqueló,SI,NO,SI,NO,SI,SI,SI,NO,SI
1302,BUENOS AIRES,Salto,Arroyo Dulce,SI,NO,NO,SI,SI,SI,SI,SI,NO
1303,BUENOS AIRES,Salto,Berdier,NO,NO,NO,NO,NO,NO,NO,NO,NO
1304,BUENOS AIRES,Salto,Gahan,NO,NO,NO,NO,NO,SI,SI,NO,NO
1305,BUENOS AIRES,Salto,Inés Indart,NO,NO,NO,SI,SI,NO,SI,NO,SI
1306,BUENOS AIRES,Salto,La Invencible,NO,NO,NO,NO,SI,NO,NO,NO,NO
1307,BUENOS AIRES,Salto,Salto,SI,SI,SI,SI,SI,SI,SI,NO,NO
1308,CABA,COMUNA 15,PARQUE CHAS,SI,SI,SI,SI,SI,SI,SI,SI,SI
1309,CATAMARCA,Tinogasta,Tinogasta,SI,NO,NO,SI,SI,NO,SI,NO,SI
1310,CATAMARCA,Valle Viejo,El Bañado,NO,NO,NO,NO,NO,NO,NO,NO,NO
1311,CATAMARCA,Valle Viejo,El Portezuelo,NO,NO,NO,NO,NO,SI,NO,NO,SI
1312,CATAMARCA,Valle Viejo,Huaycama,NO,NO,NO,NO,NO,NO,NO,NO,NO
1313,CATAMARCA,Valle Viejo,Las Tejas,NO,NO,NO,NO,SI,SI,NO,NO,NO
1314,CATAMARCA,Valle Viejo,Polcos,NO,NO,NO,SI,NO,NO,NO,NO,NO
1315,CATAMARCA,Valle Viejo,Pozo Del Mistol,NO,NO,NO,SI,NO,NO,NO,NO,NO
1316,CATAMARCA,Valle Viejo,San Isidro,NO,NO,NO,SI,SI,SI,NO,SI,NO
1317,CORDOBA,Colón,Colonia Tirolesa,NO,NO,NO,NO,SI,SI,SI,NO,NO
1318,CORDOBA,Colón,Colonia Vicente Agüero,NO,NO,NO,NO,NO,NO,SI,NO,NO
1319,CORDOBA,Colón,Corral Quemado,NO,NO,NO,NO,NO,NO,NO,NO,NO
1320,CORDOBA,Colón,Country Chacras de la Villa - Country San Isidro,NO,NO,NO,NO,SI,SI,NO,NO,NO
1321,CORDOBA,Colón,Dumesnil,NO,NO,NO,SI,SI,NO,NO,NO,NO
1322,CORDOBA,Colón,El Diquecito,NO,NO,NO,NO,SI,NO,NO,NO,NO
1323,CORDOBA,Colón,El Manzano,SI,NO,NO,NO,SI,NO,NO,SI,NO
1324,CORDOBA,Colón,El Pueblito,NO,NO,NO,NO,NO,SI,NO,NO,NO
1325,CORDOBA,Colón,Estación Colonia Tirolesa,NO,NO,NO,NO,NO,NO,NO,NO,NO
1326,CORDOBA,Colón,General Paz,SI,NO,NO,NO,SI,SI,SI,NO,NO
1327,CORDOBA,Colón,Jesús María,SI,SI,NO,SI,SI,SI,SI,NO,NO
1328,CORDOBA,Colón,La Calera,SI,SI,NO,SI,SI,SI,SI,SI,SI
1329,CORDOBA,Colón,La Granja,SI,NO,NO,SI,SI,NO,SI,SI,NO
1330,CORDOBA,Colón,La Morada,NO,NO,NO,NO,SI,SI,NO,NO,NO
1331,CORDOBA,Colón,La Puerta,NO,NO,NO,NO,NO,NO,NO,NO,NO
1332,CORDOBA,Colón,Las Corzuelas,NO,NO,NO,NO,SI,NO,NO,NO,NO
1333,CORDOBA,Colón,Los Chañaritos,NO,NO,NO,NO,NO,NO,NO,NO,NO
1334,CORDOBA,Colón,Villa Allende,SI,SI,NO,SI,SI,SI,SI,SI,NO
1335,CORDOBA,Colón,Villa Cerro Azul,SI,NO,NO,NO,NO,NO,NO,SI,NO
1336,CORDOBA,Colón,Villa Corazon De Maria,NO,NO,NO,NO,NO,NO,NO,NO,NO
1337,CORDOBA,Colón,Villa El Fachinal - Parque Norte - Guiñazú Norte,SI,NO,NO,NO,NO,NO,SI,NO,SI
1338,CORDOBA,Colón,Villa Los Llanos - Juárez Celman,SI,NO,NO,SI,SI,SI,SI,SI,NO
1339,CORDOBA,Colón,Villa Pastora,NO,NO,NO,NO,NO,NO,NO,NO,NO
1340,CORDOBA,Cruz del Eje,Alto de los Quebrachos,NO,NO,NO,NO,NO,NO,NO,SI,NO
1341,CORDOBA,Cruz del Eje,Bañado de Soto,NO,NO,NO,NO,NO,NO,NO,SI,NO
1342,CORDOBA,Cruz del Eje,Canteras Quilpo,NO,NO,NO,NO,NO,NO,SI,SI,NO
1343,CORDOBA,Cruz del Eje,Cruz de Caña,NO,NO,NO,NO,NO,NO,NO,SI,NO
1344,CORDOBA,Cruz del Eje,Cruz del Eje,SI,SI,NO,SI,SI,SI,SI,SI,NO
1345,CORDOBA,Cruz del Eje,El Brete,NO,NO,NO,SI,NO,NO,NO,SI,NO
1346,CORDOBA,Cruz del Eje,El Rincón,NO,NO,NO,NO,NO,NO,NO,NO,NO
1347,CORDOBA,Cruz del Eje,Guanaco Muerto,NO,NO,NO,NO,NO,NO,NO,SI,NO
1348,CORDOBA,Cruz del Eje,La Banda,NO,NO,NO,NO,NO,NO,NO,NO,SI
1349,CORDOBA,Cruz del Eje,La Batea,NO,NO,NO,NO,NO,NO,NO,SI,NO
1350,CORDOBA,Tulumba,Las Arrias,SI,NO,NO,NO,SI,SI,SI,NO,NO
1351,CORDOBA,Tulumba,Lucio V. Mansilla,NO,NO,NO,NO,SI,SI,SI,NO,NO
1352,CORDOBA,Tulumba,Rosario del Saladillo,NO,NO,NO,SI,NO,NO,NO,NO,NO
1353,CORDOBA,Tulumba,San José de la Dormida,SI,NO,NO,NO,SI,SI,SI,SI,SI
1354,CORDOBA,Tulumba,San José de las Salinas,NO,NO,NO,NO,SI,SI,NO,NO,NO
1355,CORDOBA,Tulumba,San Pedro Norte,NO,NO,NO,NO,NO,NO,NO,SI,NO
1356,CORDOBA,Tulumba,Villa Tulumba,NO,NO,NO,SI,SI,SI,SI,SI,NO
1357,CORDOBA,Unión,Aldea Santa María,NO,NO,NO,NO,NO,NO,NO,NO,NO
1358,CORDOBA,Unión,Alto Alegre,SI,SI,NO,SI,SI,SI,SI,NO,NO
1359,CORDOBA,Unión,Ana Zumarán,NO,NO,NO,NO,SI,NO,NO,NO,NO
1360,CORDOBA,Unión,Ballesteros,SI,NO,NO,SI,SI,SI,SI,SI,NO
1361,CORDOBA,Unión,Ballesteros Sur,NO,NO,NO,SI,NO,NO,SI,SI,NO
1362,CORDOBA,Unión,Bell Ville,SI,SI,NO,SI,SI,SI,SI,NO,NO
1363,CORDOBA,Unión,Benjamín Gould,NO,NO,NO,NO,SI,NO,SI,SI,NO
1364,JUJUY,Ledesma,Caimancito,SI,NO,NO,NO,SI,SI,SI,SI,SI
1365,JUJUY,Ledesma,Calilegua,NO,SI,NO,NO,SI,SI,NO,SI,SI
1366,JUJUY,Ledesma,Chalicán,NO,NO,NO,NO,SI,NO,NO,SI,NO
1367,JUJUY,Ledesma,Fraile Pintado,SI,SI,NO,NO,SI,SI,SI,SI,SI
1368,JUJUY,Ledesma,Libertad,NO,NO,NO,NO,NO,NO,NO,NO,NO
1369,JUJUY,Ledesma,Libertador General San Martín (Est. Ledesma),SI,SI,NO,SI,SI,SI,SI,SI,SI
1370,JUJUY,Ledesma,Maíz Negro,NO,NO,NO,NO,NO,NO,NO,NO,NO
1371,JUJUY,Ledesma,Paulina,NO,NO,NO,NO,NO,NO,NO,NO,NO
1372,JUJUY,Ledesma,Pueblo Ledesma,NO,NO,NO,NO,SI,SI,NO,NO,NO
1373,JUJUY,Ledesma,Yuto,NO,NO,NO,NO,SI,SI,NO,SI,SI
1374,JUJUY,Palpalá,Carahunco,SI,NO,NO,NO,NO,NO,SI,NO,SI
1375,JUJUY,Palpalá,Centro Forestal,SI,NO,NO,NO,NO,NO,SI,NO,NO
1376,JUJUY,Palpalá,Mina 9 de Octubre,NO,NO,NO,NO,NO,NO,NO,NO,NO
1377,JUJUY,Palpalá,Palpalá (Est. Gral. Manuel N. Savio),SI,SI,NO,SI,SI,SI,SI,SI,SI
1378,JUJUY,Palpalá,Rio Blanco,NO,NO,NO,NO,SI,SI,NO,NO,NO
1379,JUJUY,Rinconada,Casa Colorada,NO,NO,NO,NO,NO,NO,NO,NO,NO
1380,BUENOS AIRES,Bragado,Bragado,SI,SI,SI,SI,SI,SI,SI,SI,NO
1381,BUENOS AIRES,Bragado,Comodoro Py,NO,NO,NO,SI,SI,SI,NO,SI,NO
1382,BUENOS AIRES,Bragado,General O'Brien,SI,NO,NO,SI,SI,SI,SI,SI,NO
1383,BUENOS AIRES,Bragado,Irala,NO,SI,NO,NO,SI,NO,SI,SI,NO
1384,BUENOS AIRES,Bragado,La Limpia,NO,NO,NO,NO,NO,NO,NO,NO,NO
1385,BUENOS AIRES,Bragado,Máximo Fernández (Est. Juan F. Salaberry),NO,NO,NO,NO,NO,NO,NO,NO,NO
1386,BUENOS AIRES,Bragado,Mechita (Est. Mecha),SI,SI,NO,NO,NO,NO,NO,SI,NO
1387,BUENOS AIRES,Bragado,Olascoaga,NO,NO,NO,NO,NO,NO,NO,SI,NO
1388,BUENOS AIRES,Bragado,Warnes,SI,NO,NO,NO,NO,NO,NO,SI,NO
1389,BUENOS AIRES,Brandsen,Altamirano,NO,NO,NO,NO,SI,NO,SI,NO,NO
1390,BUENOS AIRES,Brandsen,Barrio El Mirador,NO,NO,NO,NO,SI,SI,NO,NO,NO
1391,BUENOS AIRES,Brandsen,Barrio Las Golondrinas,NO,NO,NO,NO,SI,SI,NO,NO,NO
1392,BUENOS AIRES,Brandsen,Barrio Los Bosquecitos,NO,NO,NO,NO,NO,NO,NO,NO,NO
1393,BUENOS AIRES,Brandsen,Barrio Parque Las Acacias,NO,NO,NO,NO,NO,NO,NO,NO,NO
1394,BUENOS AIRES,Brandsen,Campos de Roca,NO,NO,NO,NO,SI,SI,NO,NO,NO
1395,BUENOS AIRES,Brandsen,Club de Campo Las Malvinas,NO,NO,NO,NO,NO,NO,NO,NO,NO
1396,CHACO,25 de Mayo,Napalpí,NO,NO,NO,NO,SI,NO,NO,NO,NO
1397,MISIONES,Libertador Grl. San Martín,Mbopicuá,NO,NO,NO,NO,NO,NO,NO,NO,NO
1398,MISIONES,Libertador Grl. San Martín,Puerto Leoni,NO,NO,NO,NO,SI,NO,NO,SI,NO
1399,BUENOS AIRES,Carlos Casares,Carlos Casares,SI,SI,SI,SI,SI,SI,SI,SI,NO
1400,BUENOS AIRES,Carlos Casares,Colonia Mauricio,NO,NO,NO,NO,NO,NO,NO,NO,NO
1401,BUENOS AIRES,Carlos Casares,Hortensia,NO,NO,NO,NO,NO,NO,NO,NO,NO
1402,BUENOS AIRES,Carlos Casares,La Sofía,NO,NO,NO,NO,SI,SI,NO,SI,NO
1403,BUENOS AIRES,Carlos Casares,Mauricio Hirsch,NO,NO,NO,NO,NO,NO,SI,SI,NO
1404,BUENOS AIRES,Carlos Casares,Moctezuma,NO,NO,NO,NO,SI,NO,SI,SI,NO
1405,BUENOS AIRES,Carlos Casares,Ordoqui,NO,NO,NO,NO,NO,NO,NO,NO,NO
1406,BUENOS AIRES,Carlos Casares,Santo Tomás,NO,NO,NO,NO,NO,NO,NO,NO,NO
1407,BUENOS AIRES,Carlos Casares,Smith,NO,NO,NO,NO,NO,NO,SI,SI,NO
1408,BUENOS AIRES,Carlos Tejedor,Carlos Tejedor,SI,SI,SI,SI,SI,SI,SI,SI,NO
1409,BUENOS AIRES,Carlos Tejedor,Colonia Seré,NO,NO,NO,NO,NO,NO,SI,SI,NO
1410,BUENOS AIRES,Carlos Tejedor,Curarú,NO,NO,NO,NO,NO,NO,SI,SI,NO
1411,BUENOS AIRES,Carlos Tejedor,Timote,NO,NO,NO,NO,NO,NO,SI,SI,NO
1412,BUENOS AIRES,Carlos Tejedor,Tres Algarrobos (Est. Cuenca),NO,NO,NO,NO,SI,SI,SI,SI,SI
1413,BUENOS AIRES,Carmen de Areco,Carmen de Areco,SI,SI,SI,SI,SI,SI,SI,SI,NO
1414,BUENOS AIRES,La Matanza,Villa Luzuriaga,SI,SI,SI,SI,SI,SI,SI,SI,NO
1415,BUENOS AIRES,La Matanza,Virrey Del Pino,SI,SI,NO,SI,SI,SI,SI,SI,NO
1416,BUENOS AIRES,La Plata,Abasto,SI,SI,NO,SI,SI,SI,SI,SI,NO
1417,BUENOS AIRES,La Plata,Angel Etcheverry,NO,SI,NO,NO,SI,SI,NO,SI,NO
1418,BUENOS AIRES,La Plata,Arana,NO,NO,NO,NO,NO,NO,NO,SI,NO
1419,BUENOS AIRES,La Plata,Arturo Segui,NO,SI,NO,NO,SI,SI,SI,NO,NO
1420,BUENOS AIRES,La Plata,Barrio El Carmen Oeste,NO,NO,NO,NO,NO,NO,NO,SI,NO
1421,BUENOS AIRES,La Plata,Barrio El Peligro,SI,NO,NO,SI,SI,SI,SI,NO,NO
1422,BUENOS AIRES,La Plata,Barrio Gambier,NO,NO,NO,NO,SI,SI,NO,SI,NO
1423,BUENOS AIRES,La Plata,Barrio Las Malvinas,NO,NO,NO,NO,SI,SI,NO,NO,NO
1424,BUENOS AIRES,La Plata,Barrio Las Quintas,NO,NO,NO,NO,SI,NO,NO,NO,NO
